,X,PA,cover,suitability8,suitability9,bathy_m,slope,bpi_broad,bpi_fine,sub_type,rei,temp1m_median,temp1m_qrange,ws1m_q90,coords.lat,coords.lon
429,429,1,30,723,714,1,0,12,0,1,0.001683414,11.91300011,1.578999996,0.071000002,44.69906214,-63.13295302
434,434,1,30,688,620,0.307803959,0.210127547,14,2,1,0.231186911,15.07699966,4.593999863,0.214000002,44.69722463,-63.07463704
454,454,1,30,730,667,0.50703156,0.690895975,11,2,2,0.122364834,14.09899998,4.249000072,0.194999993,44.68987877,-63.16782631
195,195,1,31,505,591,0.876611173,1.2190938,9,1,1,0.001571637,20.24600029,5.836999893,0.129999995,45.06965941,-61.92623415
726,726,1,31,176,644,-1.548285007,0.263996422,14,1,1,0.052039545,15.76000023,5.123000145,0.312000006,43.80876135,-64.92813496
422,422,1,32,525,496,-3.002532244,1.107718825,18,0,2,0.078400552,12.47599983,1.575999975,0.208000004,44.70122428,-62.83386866
109,109,1,32.40000153,593,518,-0.42383498,0.747726142,16,5,2,0.197300255,NA,NA,NA,45.15019435,-61.57031074
637,637,1,32.5,596,547,-0.819845498,0.139350653,4,0,1,0.002272789,18.32099915,2.500999928,0.083999999,44.14904702,-64.60482539
50,50,1,33.33333206,608,477,0.623694837,1.499197602,14,6,0,0.001992581,NA,NA,NA,45.16714319,-61.64248264
233,233,1,34.40000153,90,304,-2.306855917,3.205624819,10,3,1,0.001742689,13.50699997,0.967000008,0.035,44.95135378,-62.17247805
439,439,1,35,764,763,0.583562493,0.191158697,10,1,1,0.00947344,17.02700043,4.382999897,0.136999995,44.69524597,-63.16033221
232,232,1,37,746,612,-0.71659565,0.692304075,11,1,2,0.0585467,14.62699986,2.561000109,0.090000004,44.953698,-62.23767103
1,1,1,37.5,NA,NA,1,NA,8,5,1,0.003972505,NA,NA,NA,45.98672843,-61.00934868
2,2,1,37.5,NA,NA,1,NA,8,6,1,0.004089957,NA,NA,NA,45.98520936,-61.01256642
4,4,1,37.5,NA,NA,1,NA,7,9,1,0.004186361,NA,NA,NA,45.9836902,-61.01578399
350,350,1,37.5,230,333,-4.677310944,7.957438469,7,0,1,0.002940369,14.20499992,4.578999996,0.518000007,44.72686641,-63.01014586
476,476,1,37.5,464,418,-1.963479519,0.850646138,6,0,1,0.002846113,13.81299973,0.852999985,0.032000002,44.66300184,-63.44015166
504,504,1,37.5,115,451,-1.953947425,2.340540648,38,3,2,0.002498179,11.75800037,1.19599998,0.071999997,44.45824722,-63.73557665
623,623,1,37.5,660,677,0.752225876,0.685301483,5,1,1,0.002443607,19.63800049,2.73300004,0.052999999,44.15572935,-64.60019193
631,631,1,37.5,602,617,0.183999598,0.104116119,3,0,1,0.001610173,20.09799957,2.792000055,0.052999999,44.15177719,-64.61233964
635,635,1,37.5,602,600,-1.726894021,0.692534566,15,0,1,0.003610519,16.56800079,3.171000004,0.057,44.15098934,-64.5322271
646,646,1,37.5,NA,NA,1,NA,6,2,1,0.000649801,18.51300049,2.128999949,0.044,44.14525483,-64.60559785
649,649,1,37.5,448,592,0.077999592,0.228394702,6,1,1,0.000932131,18.16500092,2.017999887,0.045000002,44.144359,-64.6020727
672,672,1,37.5,822,771,0.4801175,0.027163068,5,0,1,0.0262265,22.62599945,3.15899992,0.093000002,43.87467362,-64.90630036
675,675,1,37.5,716,711,0.042621244,0.374512702,5,0,1,0.004553879,22.43300056,2.948999882,0.115999997,43.87184629,-64.9057746
529,529,1,38.75,511,557,-1.060279965,2.26911068,14,10,2,0.007630411,11.24499989,0.839999974,0.035,44.40953925,-64.26114717
397,397,1,39.2857132,775,738,1,0.461913854,21,2,2,0.057493493,13.18999958,1.633999944,0.209000006,44.70848063,-62.84047552
361,361,1,40,502,539,-1.286601186,3.375115156,7,0,1,0.002883845,18.25900078,6.953999996,0.598999977,44.72115055,-63.10118407
377,377,1,40,801,768,0.300243527,0.145355597,8,0,1,0.045583867,20.12599945,3.355000019,0.181999996,44.71412952,-63.17496653
414,414,1,40,723,728,0.328541785,0.285792202,13,1,0,0.00228341,14.40999985,4.651000023,0.252000004,44.70320007,-63.09010776
599,599,1,42,93,445,-2.566999912,4.195204258,16,4,1,0.037895072,12.20899963,1.623000026,0.144999996,44.24017488,-64.33028416
612,612,1,42,546,583,-3.065188885,0.332426697,15,1,1,0.005209004,12.76200008,1.756999969,0.026000001,44.21400731,-64.38446037
433,433,1,43,776,746,0.35592863,0.158848181,13,1,1,0.12294741,13.60099983,4.434000015,0.27700001,44.69784365,-63.09009945
6,6,1,43.75,792,770,1,0,7,15,1,0.003170992,NA,NA,NA,45.98134372,-61.02580887
524,524,1,43.75,507,406,-2.497187614,2.886151552,13,11,2,0.024928484,10.6789999,0.70599997,0.041000001,44.41179286,-64.25679962
333,333,1,44.20000076,101,522,-0.110724941,1.543639183,15,4,1,0.00190102,12.19900036,1.782999992,0.072999999,44.73927869,-62.79087836
413,413,1,45,778,755,0.462581038,0.372726858,21,2,1,0.032378808,12.57400036,1.5,0.266000003,44.70406886,-62.84004583
463,463,1,45.83333206,722,648,-1.5,0,5,0,1,0.003149945,16.51499939,2.920000076,0.056000002,44.67115075,-63.45125227
194,194,1,50,533,493,-0.394924849,2.836539268,16,0,1,0.001849656,NA,NA,NA,45.06919399,-61.84621275
338,338,1,50,652,703,0.698932111,0.369670063,6,1,1,0.002235092,20.00499916,5.585999966,0.370999992,44.73311506,-63.11048753
362,362,1,50,762,728,0.097135164,0.084747225,9,0,1,0.002819705,18.10000038,6.961999893,0.99000001,44.720208,-63.09808891
514,514,1,50,120,472,-0.352477103,2.155201197,41,9,2,0.031483702,11.32900047,1.343000054,0.064999998,44.45099207,-63.73680526
630,630,1,50,510,522,-0.604538202,1.781624794,15,0,2,0.002255975,16.95999908,3.236999989,0.032000002,44.15381848,-64.53273799
435,435,1,51.25,731,759,0.491150051,0.297084898,22,2,2,0.078197829,13.18999958,1.536000013,0.280000001,44.69713579,-62.83918141
600,600,1,52,604,538,-0.14463748,0.586000144,10,1,1,0.002130716,17.3560009,3.296999931,0.096000001,44.23862596,-64.40695296
550,550,1,58,159,472,-1.853647351,2.452973604,14,5,3,0.025030259,13.375,1.215000033,0.114,44.39552711,-64.2459039
557,557,1,58,NA,NA,0.920868516,NA,14,5,1,0.001182738,14.9989996,2.500999928,0.153999999,44.39011758,-64.27918633
76,76,1,59.20000076,121,624,-1.521355271,0.565522432,15,0,1,0.026799023,NA,NA,NA,45.15826961,-61.53626563
180,180,1,60,745,693,1,0.056795027,9,1,1,0.002372646,20.52899933,5.434999943,0.179000005,45.0737252,-61.92304548
382,382,1,60,773,754,0.159921542,0.296653837,11,1,1,0.014642621,16.12299919,6.897999763,0.239999995,44.71234597,-63.07863331
440,440,1,60,668,596,0.074760795,1.45164752,13,0,1,0.101223968,13.34399986,4.222000122,0.204999998,44.69531941,-63.09451295
716,716,1,60,344,310,-4.340810299,5.354407787,10,-2,1,0.027770277,16.7689991,4.843999863,0.289000005,43.81976272,-64.92979477
47,47,1,60.79999924,NA,NA,-0.65578258,5.177555084,11,10,1,NA,NA,NA,NA,45.16909175,-61.70167304
58,58,1,61.90000153,241,773,0.916533113,0.066649362,16,2,1,0.029516449,NA,NA,NA,45.1623126,-61.53215406
83,83,1,62.20000076,124,537,-3.821834087,0.332843572,13,-1,1,0.029290289,NA,NA,NA,45.1575367,-61.52826902
670,670,1,62.20000076,802,751,0.310132921,0.052077927,5,0,1,0.003425759,22.28199959,3.154000044,0.118000001,43.87539784,-64.90066027
74,74,1,62.5,98,440,-1.339668393,1.542557716,12,7,0,0.020215075,NA,NA,NA,45.15989359,-61.64220951
339,339,1,62.5,693,690,0.044921804,0.437616259,10,3,1,0.003985459,14.35900021,4.005000114,0.310000002,44.73253684,-63.01854532
348,348,1,62.5,547,568,-0.995071828,4.202480793,11,2,1,0.002888653,13.93000031,4.196000099,0.407999992,44.72812652,-63.01235603
406,406,1,62.5,717,593,-1.492791176,1.06735003,19,0,1,0.058871716,13.10700035,1.572000027,0.254999995,44.70627443,-62.84003976
464,464,1,62.5,724,666,-1.5,0,5,0,1,0.003557925,16.01300049,2.173000097,0.074000001,44.67116292,-63.44816146
468,468,1,62.5,688,645,-1.5,0,5,0,1,0.00282058,16.29899979,2.812000036,0.050999999,44.66799125,-63.45343543
629,629,1,62.5,606,642,0.353411645,0.062456183,3,0,1,0.001575973,20.80999947,3.118000031,0.048999999,44.15364859,-64.61370363
640,640,1,62.5,NA,NA,0.226019889,NA,17,1,1,0.00209636,17.71199989,3.487999916,0.057,44.14949048,-64.52649892
358,358,1,63.33333206,511,603,0.565360785,0.450385898,13,5,1,0.001723174,14.29599953,4.734000206,0.437000006,44.72308553,-63.00881934
591,591,1,64.80000305,NA,NA,1,0.644188404,8,1,1,NA,18.19499969,3.193000078,0.026000001,44.3217246,-64.33563729
113,113,1,66.19999695,674,442,-1.969182491,5.200561047,12,11,1,0.027833046,NA,NA,NA,45.15022202,-61.67716806
608,608,1,67,748,685,-0.513578236,0.05687486,20,1,1,0.014531987,13.37300014,2.426000118,0.166999996,44.22004006,-64.3543681
721,721,1,67.5,780,724,0.35630095,0.591813385,15,2,1,0.026451964,16.82900047,4.198999882,0.337000012,43.81633494,-64.92750833
713,713,1,69.01999664,633,500,-0.123525091,5.138446331,11,1,1,0.002175884,17.61400032,5.086999893,0.157000005,43.82881542,-64.93487471
366,366,1,70,620,658,0.623812258,2.649141312,8,1,1,0.008118755,21.30400085,3.007999897,0.148000002,44.71917751,-63.17056251
374,374,1,70,800,787,0.581755757,0.050792117,8,1,1,0.045476578,20.3390007,3.244999886,0.187000006,44.71602337,-63.17276274
437,437,1,70,738,700,0.707228065,1.00958395,13,0,1,0.031447262,13.65499973,5.347000122,0.177000001,44.6962582,-63.1020242
451,451,1,70,643,555,-0.454066455,0.810454071,10,1,0,0.132245898,14.4659996,4.710000038,0.179000005,44.69240137,-63.16650843
458,458,1,70,619,614,0.790830672,0.039232027,12,3,1,0.000781242,18.98999977,3.871999979,0.032000002,44.68675078,-63.15147525
535,535,1,70.83333588,562,552,-0.326976269,4.490107536,14,15,2,0.005869553,10.69699955,0.690999985,0.024,44.40715829,-64.27692033
402,402,1,71.40000153,100,616,-0.733409464,0.616098821,19,1,1,0.111685462,13.38500023,1.898000002,0.175999999,44.70750239,-62.81838651
678,678,1,71.66666412,722,672,0.311048448,0.676941872,1,0,1,0.026363447,22.61100006,3.680999994,0.090000004,43.86803861,-64.96314919
415,415,1,75,651,653,-0.443125427,1.052913666,20,1,1,0.049225435,12.61900043,1.521999955,0.25999999,44.70311924,-62.83695584
441,441,1,75,787,778,0.552004278,0.081437387,23,1,1,0.045619845,13.29699993,1.50999999,0.188999996,44.69524654,-62.84007012
559,559,1,75,436,689,0.237490907,0.23874934,13,2,1,0.001061714,15.55799961,3.799000025,0.186000004,44.3848015,-64.27555536
432,432,1,75.41666412,462,645,-0.440944701,1.64276576,21,1,1,0.008062306,12.99800014,1.416000009,0.233999997,44.69871552,-62.84226941
110,110,1,76.40000153,532,235,-2.609057665,0.299236,14,4,1,0.261519551,NA,NA,NA,45.1496034,-61.57344218
389,389,1,76.7857132,628,702,0.36629656,0.383387774,20,1,1,0.160384029,13.91800022,2.266000032,0.090999998,44.71003742,-62.8276575
294,294,1,77.66666412,676,440,-0.130857959,2.174350977,16,4,1,0.090529174,13.41499996,1.493999958,0.035,44.82027172,-62.57145208
610,610,1,78,560,645,-0.593909383,0.760891557,17,3,1,0.007012642,12.41100025,1.703999996,0.046999998,44.21653277,-64.38408141
533,533,1,79.16666412,586,555,-0.696180463,1.193670869,15,7,2,0.034643359,12.91800022,1.621000051,0.064000003,44.4083421,-64.25540699
122,122,1,79.59999847,677,457,-1.590495467,1.817396998,15,5,1,0.057306062,NA,NA,NA,45.14620881,-61.60469159
52,52,1,80,726,528,0.236360565,0.872556508,14,7,0,0.003136284,NA,NA,NA,45.16591503,-61.645184
60,60,1,80,431,454,-0.737660706,1.596166611,13,6,0,0.00154426,NA,NA,NA,45.1633847,-61.64435329
400,400,1,80,828,781,0.438668162,0.122814484,12,1,1,0.047617413,15.20800018,6.471000195,0.157000005,44.70761364,-63.08702176
410,410,1,80,822,775,0.543268979,0.116594791,13,2,1,0.079475284,14.7130003,6.379000187,0.196999997,44.70477822,-63.0865757
425,425,1,80,768,746,0.493559033,0.13852638,13,1,1,0.130359188,13.85599995,4.676000118,0.312999994,44.70005061,-63.08833577
431,431,1,80,700,706,0.778957903,0.088040598,14,2,1,0.178741276,15.15600014,4.724999905,0.268000007,44.69879888,-63.07640613
310,310,1,81.30000305,706,543,0.350355059,0.517566562,17,3,1,0.002257794,13.82900047,1.057999969,0.048,44.77715198,-62.68191997
188,188,1,82.5,813,769,1,0,10,1,1,0.028134029,19.31500053,6.335000038,0.186000004,45.07178473,-61.91774635
510,510,1,84,64,261,-5.276892185,8.492715836,32,6,1,0.069069915,10.49100018,1.289000034,0.126000002,44.45563765,-63.58772742
697,697,1,84,753,658,-0.78293103,0.086621955,5,0,1,0.027721971,19.95800018,4.589000225,0.229000002,43.8443411,-64.94843872
609,609,1,85,114,641,-0.352165222,0.998970628,21,5,1,0.006943559,12.42700005,2.323999882,0.083999999,44.2182483,-64.34600206
741,741,1,85,NA,NA,1,NA,7,8,1,NA,17.9090004,1.399000049,0.079999998,43.70664584,-65.34970174
607,607,1,86,725,555,0.300830215,0.929715455,17,3,1,0.007446335,13.35900021,1.756000042,0.30399999,44.22254465,-64.38203134
715,715,1,86,818,770,0.656498075,0.131724611,13,2,1,0.027457364,18.15299988,6.024000168,0.310000002,43.82343175,-64.93644176
84,84,1,87.19999695,225,765,0.414247423,0.29476586,17,1,1,0.056278724,NA,NA,NA,45.15713491,-61.54609119
315,315,1,87.40000153,114,522,-1.484504342,0.391544104,12,3,1,0.002946999,12.94499969,1.14199996,0.129999995,44.77008517,-62.75494004
203,203,1,87.5,807,766,1,0,12,1,1,0.035653431,17.97800064,6.735000134,0.231999993,45.06356501,-61.91478949
342,342,1,87.5,749,709,0.404246509,0.223372295,11,3,1,0.003372165,14.35599995,4.285999775,0.356000006,44.7309617,-63.01677676
418,418,1,87.5,671,558,-2.70416522,0.903441966,19,0,1,0.047354121,12.34700012,1.468000054,0.225999996,44.70186817,-62.84358622
419,419,1,87.5,549,544,-1.920070648,0.88581866,19,0,1,0.094610229,12.56299973,1.480999947,0.294999987,44.70186328,-62.84005191
427,427,1,87.5,593,588,-3.055847883,0.296714962,19,0,2,0.007636227,12.80300045,1.368999958,0.209999993,44.69998008,-62.84535841
428,428,1,87.5,555,598,-1.357730865,0.923641205,20,0,1,0.056795146,12.51599979,1.486999989,0.294999987,44.69997154,-62.83917356
467,467,1,87.5,688,646,-1.5,0,6,0,1,0.003681466,14.48400021,0.884000003,0.041999999,44.66929142,-63.44329006
531,531,1,87.5,606,544,-1.478480577,1.057567716,15,7,2,0.037962906,12.38899994,1.067000031,0.066,44.40932095,-64.25235086
534,534,1,87.5,NA,NA,-2.378842831,3.957542896,13,7,1,NA,11.70300007,0.967000008,0.035,44.40793985,-64.26331065
574,574,1,87.5,525,531,-1.172967553,3.299966335,16,1,2,0.020992398,12.88199997,2.131000042,0.109999999,44.37256957,-64.21246906
575,575,1,87.5,72,372,-3.556188822,4.44678688,14,0,2,0.028726358,11.77700043,1.340000033,0.057,44.37197676,-64.20894241
579,579,1,87.5,109,509,0.757903695,0.777227938,19,6,2,0.089703865,13.41899967,2.078999996,0.105999999,44.3660653,-64.20179269
580,580,1,87.5,144,642,1,0.427241981,19,4,3,0.078455962,14.04100037,2.707999945,0.151999995,44.36539821,-64.20529307
626,626,1,87.5,NA,NA,0.588620067,NA,16,1,1,0.001371043,16.94499969,2.770999908,0.017999999,44.15536411,-64.53496645
639,639,1,87.5,707,673,0.291492105,0.576125801,17,1,1,0.002325093,16.90800095,3.40899992,0.074000001,44.14944951,-64.52956138
650,650,1,87.5,704,671,-0.006305112,0.384652048,18,1,1,0.002752479,16.28100014,3.838999987,0.134000003,44.14411789,-64.52767326
676,676,1,87.5,810,757,0.300270349,0.026121425,6,0,1,0.020506188,22.11000061,3.082999945,0.144999996,43.8703078,-64.9035476
184,184,1,90,699,725,0.611896336,0.308571398,9,0,1,0.002417995,19.96800041,6.041999817,0.173999995,45.0727592,-61.92084043
198,198,1,90,729,719,1,0,11,1,1,0.002162382,18.68499947,6.737999916,0.296000004,45.06831122,-61.91692269
213,213,1,90,820,770,0.149373963,0.116685711,15,1,1,0.053766206,15.66300011,5.394999981,0.316000015,45.05145016,-61.89990652
394,394,1,90,707,714,0.401157469,0.388702601,9,0,1,0.002745063,18.7329998,3.59100008,0.138999999,44.70876627,-63.17936881
408,408,1,90,748,747,0.486050963,0.065202713,9,1,1,0.002480239,17.13800049,5.059000015,0.195999995,44.70530244,-63.17803266
426,426,1,90,752,735,0.677188873,0.093068756,14,2,1,0.131994411,14.05099964,6.855000019,0.39199999,44.70005459,-63.08303444
446,446,1,90,770,736,0.284883231,0.411531329,10,1,0,0.054232877,16.04299927,4.769999981,0.136000007,44.6942976,-63.16253827
237,237,1,91.40000153,82,602,-0.639395297,0.609381378,21,2,1,0.164186865,14.26299953,1.269999981,0.224000007,44.94317732,-62.05281333
95,95,1,92.19999695,190,741,0.358575374,0.30122593,17,4,1,0.018910442,NA,NA,NA,45.15371705,-61.52525048
100,100,1,92.19999695,NA,553,-0.771583378,0.745881081,16,2,1,0.148231104,NA,NA,NA,45.15211753,-61.57293419
719,719,1,93.1818161,710,647,0.051830966,2.346183777,15,1,1,0.029032847,16.46800041,4.988999844,0.26699999,43.81788769,-64.92886393
657,657,1,94,746,655,-0.645489395,0.192090198,10,0,1,0.036172695,12.54300022,2.319999933,0.056000002,43.92450812,-64.84598127
334,334,1,94.30000305,687,665,0.226295963,0.558826029,9,3,1,0.00409076,15,3.096999884,0.201000005,44.73852386,-63.01545274
202,202,1,95,808,765,1,0,11,1,1,0.035549592,18.40800095,6.758999825,0.270999998,45.06515271,-61.91609318
380,380,1,95,798,771,0.330086082,0.157893986,8,1,1,0.058878221,19.73500061,3.677000046,0.192000002,44.71350339,-63.17231337
41,41,1,95.59999847,83,301,-1.28215301,3.073607206,18,2,1,0.151770055,NA,NA,NA,45.17006675,-61.4513381
231,231,1,96.30000305,NA,NA,0.582096636,NA,17,9,1,NA,13.25,0.725000024,0.093999997,44.95535893,-62.07834938
327,327,1,96.5,698,713,0.461752683,0.37079829,7,4,1,0.005309379,14.96399975,3.184999943,0.170000002,44.74513833,-63.02739176
548,548,1,97,456,365,-3.01317358,4.152939796,10,2,1,0.001808919,14.21100044,0.985000014,0.082999997,44.39610301,-64.27931674
549,549,1,97,577,614,-0.875170231,2.315981388,14,3,3,0.004700026,13.2840004,1.914999962,0.291000009,44.39632278,-64.25954477
712,712,1,97,784,735,0.358633786,0.601712704,11,1,1,0.027314596,18.49900055,5.721000195,0.293000013,43.82874904,-64.93879016
320,320,1,97.19999695,543,584,-0.681094587,0.429020435,3,3,1,0.003853896,16.87700081,0.760999978,0.061000001,44.76309752,-63.02916927
683,683,1,98,722,564,-0.910057068,0.561803401,10,0,1,0.044653248,19.83699989,3.503000021,0.127000004,43.86187107,-64.88019591
698,698,1,98,706,595,-1.555971026,0.102695815,14,1,1,0.093758866,16.59399986,3.371999979,0.166999996,43.84478359,-64.86529052
287,287,1,98.19999695,105,498,-1.747642994,2.032772064,15,2,1,0.025967076,12.02700043,0.897000015,0.037,44.8412103,-62.45704039
305,305,1,98.69999695,98,577,-0.821534455,0.750210881,17,4,1,0.084752992,13.55200005,1.297999978,0.066,44.79296339,-62.5999733
554,554,1,99,525,452,-1.60925591,1.931358218,13,1,1,0.002279317,13.96399975,2.319999933,0.453999996,44.39470884,-64.26302592
558,558,1,99,440,520,-0.504752219,0.513696015,13,3,1,0.001422203,15.19900036,3.292999983,0.27700001,44.38825694,-64.27650926
165,165,1,99.30000305,72,501,-1.49952054,0.684057593,18,2,1,0.001030507,15.03199959,0.477999985,0.07,45.09252179,-61.72876257
63,63,1,99.90000153,219,761,0.448364526,0.045330647,16,1,1,0.006778885,NA,NA,NA,45.16172271,-61.53528654
72,72,1,100,98,565,-2.979044914,0.454752475,13,0,1,0.010945741,NA,NA,NA,45.15944937,-61.53000103
151,151,1,100,709,622,-1.434644341,0.683501542,16,1,1,0.068238348,NA,NA,NA,45.11757742,-61.68771239
171,171,1,100,100,504,1,0.696441591,18,8,1,0.001291007,13.81099987,0.75,0.028999999,45.07746759,-61.82336776
306,306,1,100,73,541,-0.19158265,0.662275195,18,6,1,0.19360283,13.0710001,1.358999968,0.050000001,44.78196046,-62.60712772
312,312,1,100,139,688,0.1739683,0.314518392,17,3,1,0.001859332,12.30900002,1.50999999,0.02,44.77464967,-62.68856889
326,326,1,100,108,436,-0.50805974,2.582351446,16,4,1,0.077997722,12.56099987,1.379999995,0.037,44.75174539,-62.72627645
328,328,1,100,755,721,0.026204089,0.21789071,14,1,1,0.003570638,13.44999981,1.549999952,0.218999997,44.7449605,-62.79660543
330,330,1,100,747,718,0.300704479,0.380457371,15,1,1,0.003424812,13.21700001,1.360000014,0.179000005,44.74402228,-62.80058772
347,347,1,100,674,703,0.684188783,0.261270851,7,1,1,0.002771101,19.8029995,6.106999874,0.349999994,44.72806984,-63.11445584
363,363,1,100,718,730,0.404447496,0.259563535,9,1,1,0.002330238,18.51499939,5.815000057,0.257999986,44.71988162,-63.11046235
365,365,1,100,742,735,0.156464979,0.106360003,9,0,0,0.002617464,18.21999931,6.593999863,0.393000007,44.7195699,-63.10692635
387,387,1,100,786,769,0.399503082,0.195352718,9,1,1,0.04049094,19.14999962,4.953000069,0.246000007,44.71004276,-63.16876827
399,399,1,100,759,681,0.139259756,0.602698743,9,1,1,0.078927249,18.47999954,5.462999821,0.224999994,44.70783784,-63.16832003
403,403,1,100,750,740,0.603359461,0.132878825,9,0,1,0.002375249,18.2689991,3.542999983,0.152999997,44.70718877,-63.18068943
421,421,1,100,756,731,0.437545836,0.036784623,13,2,0,0.143454969,13.99199963,5.883999825,0.344000012,44.7013133,-63.08524518
438,438,1,100,786,738,0.645304441,0.151406407,13,0,1,0.092730246,13.49199963,4.677999973,0.234999999,44.69626206,-63.09760673
447,447,1,100,684,686,0.546961725,0.875858903,13,0,1,0.002982876,13.74800014,5.675000191,0.153999999,44.6937335,-63.10643707
538,538,1,100,97,475,-2.550471783,3.369152308,13,2,1,0.021361884,13.01599979,0.850000024,0.111000001,44.40013696,-64.25655003
546,546,1,100,569,509,1,1.026465297,18,7,1,0.003066708,13.73099995,1.467000008,0.068000004,44.39720729,-64.23627077
547,547,1,100,429,419,-0.807581007,2.398849249,12,4,1,0.001618501,14.31099987,1.567000031,0.158999994,44.3963786,-64.28283862
689,689,1,100,767,661,-0.261191398,0.131072327,10,0,1,0.003822703,19.3390007,3.79399991,0.134000003,43.85537065,-64.89218512
693,693,1,100,741,613,-0.680239737,0.787463605,14,1,1,0.081821956,18.01199913,3.290999889,0.126000002,43.85015929,-64.86415177
699,699,1,100,750,684,0.289239794,0.98570174,7,1,1,0.027794102,19.37700081,5.138000011,0.234999999,43.84156588,-64.9448653
709,709,1,100,796,768,0.404543698,0.283578336,9,1,1,0.027333245,19.0529995,5.381000042,0.35800001,43.83498154,-64.94291002
750,750,1,100,684,610,-1.464788556,0.462561905,14,0,1,0.070453629,16.80900002,1.546000004,0.150000006,43.64221775,-65.31030353
77,77,1,NA,104,508,1,0.681954682,15,8,3,0.122364931,NA,NA,NA,45.15921062,-61.63777262
81,81,1,NA,57,104,-6.878936768,1.693200827,7,3,2,0.141680405,NA,NA,NA,45.15897512,-61.64445788
156,156,1,NA,513,548,0.018971086,2.083598375,19,7,1,0.000950389,NA,NA,NA,45.11084485,-61.6776332
186,186,1,NA,656,611,0.280673385,1.692085385,16,2,1,0.002337336,NA,NA,NA,45.07143934,-61.85016923
247,247,1,NA,659,558,-0.824521363,0.158059835,14,2,1,0.002439903,14.41899967,1.245000005,0.118000001,44.91532039,-62.2962671
314,314,1,NA,180,82,-7.0285182,0.404485315,11,-1,1,0.206490904,11.17300034,1.226999998,0.079999998,44.77175412,-62.66735292
321,321,1,NA,296,226,-6.371477127,0.23267369,9,0,1,0.01955153,11.8760004,1.008999944,0.057999998,44.75965336,-62.73950605
543,543,1,NA,107,444,-1.787506104,2.305731535,15,4,2,0.056214012,12.57600021,0.825999975,0.254000008,44.39927699,-64.21961314
611,611,1,NA,358,490,-4.201252937,0.431098104,17,-1,1,0.0732769,12.38799953,3.187000036,0.223000005,44.21688463,-64.35473391
682,682,1,NA,761,682,-0.166051894,0.141710833,7,0,1,0.003782609,21.18700027,3.796999931,0.171000004,43.86371548,-64.90203111
702,702,1,NA,495,481,-3.400859833,0.142941773,13,0,1,0.121515639,14.48499966,3.595000029,0.126000002,43.84052522,-64.87517144
708,708,1,NA,791,720,-0.014902223,0.232299492,9,1,1,0.026999649,19.85300064,4.710999966,0.335999995,43.83525206,-64.94553082
714,714,1,NA,517,668,0.352769375,0.440231055,13,2,1,0.00143144,18.14800072,4.736000061,0.059,43.82571007,-64.93216276
727,727,1,NA,653,633,-0.790125608,0.829724491,16,2,1,0.052003957,15.6960001,4.204999924,0.270000011,43.80624905,-64.927619
751,751,1,NA,108,654,0.56316781,1.485223413,17,1,1,0.002763055,17.15399933,1.746999979,0.079999998,43.64078339,-65.30330576
752,752,1,NA,564,531,-2.142107487,0.386713475,14,0,3,0.134549215,15.99300003,1.664000034,0.108999997,43.63538549,-65.32088872
771,771,1,NA,97,516,-0.729827106,1.107993484,14,4,1,0.100744061,15.36800003,1.537999988,0.085000001,43.53063865,-65.40305905
790,790,1,NA,137,182,-5.565207005,0.628369272,6,0,1,0.15465197,NA,NA,NA,43.48666504,-65.49913012
